[13:50:46.991] [INFO   ] thread bguspl.set.Main.main() starting.
[13:50:46.997] [SEVERE ] cannot read configuration file config.properties trying from resources.
[13:50:47.001] [SEVERE ] configuration file was loaded from resources directory.
[13:50:48.106] [INFO   ] thread dealer starting.
[13:50:48.107] [INFO   ] thread dealer starting.
[13:51:11.637] [SEVERE ] updating countdown to 36447
[13:51:11.647] [SEVERE ] updating countdown to 36437
[13:51:11.658] [SEVERE ] updating countdown to 36426
[13:51:11.669] [SEVERE ] updating countdown to 36415
[13:51:11.679] [SEVERE ] updating countdown to 36405
[13:51:11.690] [SEVERE ] updating countdown to 36394
[13:51:11.701] [SEVERE ] updating countdown to 36383
[13:51:11.712] [SEVERE ] updating countdown to 36372
[13:51:11.723] [SEVERE ] updating countdown to 36361
[13:51:11.733] [SEVERE ] updating countdown to 36351
[13:51:11.744] [SEVERE ] updating countdown to 36340
[13:51:11.754] [SEVERE ] updating countdown to 36330
[13:51:11.765] [SEVERE ] updating countdown to 36319
[13:51:11.775] [SEVERE ] updating countdown to 36309
[13:51:11.786] [SEVERE ] updating countdown to 36298
[13:51:11.797] [SEVERE ] updating countdown to 36287
[13:51:11.812] [SEVERE ] updating countdown to 36272
[13:51:11.823] [SEVERE ] updating countdown to 36261
[13:51:11.834] [SEVERE ] updating countdown to 36250
[13:51:11.845] [SEVERE ] updating countdown to 36239
[13:51:11.856] [SEVERE ] updating countdown to 36228
[13:51:11.867] [SEVERE ] updating countdown to 36217
[13:51:11.878] [SEVERE ] updating countdown to 36206
[13:51:11.889] [SEVERE ] updating countdown to 36195
[13:51:11.902] [SEVERE ] updating countdown to 36182
[13:51:11.913] [SEVERE ] updating countdown to 36171
[13:51:11.924] [SEVERE ] updating countdown to 36160
[13:51:11.935] [SEVERE ] updating countdown to 36149
[13:51:11.946] [SEVERE ] updating countdown to 36138
[13:51:11.957] [SEVERE ] updating countdown to 36127
[13:51:11.968] [SEVERE ] updating countdown to 36116
[13:51:11.979] [SEVERE ] updating countdown to 36105
[13:51:11.990] [SEVERE ] updating countdown to 36094
[13:51:11.997] [SEVERE ] key 81 was pressed by player 1
[13:51:11.998] [SEVERE ] player 1 placing token on slot 0
[13:51:12.001] [SEVERE ] updating countdown to 36083
[13:51:12.012] [SEVERE ] updating countdown to 36072
[13:51:12.023] [SEVERE ] updating countdown to 36061
[13:51:12.034] [SEVERE ] updating countdown to 36050
[13:51:12.046] [SEVERE ] updating countdown to 36039
[13:51:12.057] [SEVERE ] updating countdown to 36027
[13:51:12.068] [SEVERE ] updating countdown to 36016
[13:51:12.079] [SEVERE ] updating countdown to 36005
[13:51:12.091] [SEVERE ] updating countdown to 35993
[13:51:12.102] [SEVERE ] updating countdown to 35982
[13:51:12.112] [SEVERE ] updating countdown to 35972
[13:51:12.123] [SEVERE ] updating countdown to 35961
[13:51:12.134] [SEVERE ] updating countdown to 35950
[13:51:12.136] [SEVERE ] key 87 was pressed by player 1
[13:51:12.136] [SEVERE ] player 1 placing token on slot 1
[13:51:12.145] [SEVERE ] updating countdown to 35939
[13:51:12.155] [SEVERE ] updating countdown to 35929
[13:51:12.166] [SEVERE ] updating countdown to 35918
[13:51:12.177] [SEVERE ] updating countdown to 35907
[13:51:12.188] [SEVERE ] updating countdown to 35896
[13:51:12.199] [SEVERE ] updating countdown to 35885
[13:51:12.210] [SEVERE ] updating countdown to 35874
[13:51:12.220] [SEVERE ] updating countdown to 35864
[13:51:12.231] [SEVERE ] updating countdown to 35853
[13:51:12.243] [SEVERE ] updating countdown to 35842
[13:51:12.254] [SEVERE ] updating countdown to 35830
[13:51:12.266] [SEVERE ] updating countdown to 35818
[13:51:12.277] [SEVERE ] updating countdown to 35807
[13:51:12.287] [SEVERE ] updating countdown to 35797
[13:51:12.298] [SEVERE ] updating countdown to 35786
[13:51:12.308] [SEVERE ] updating countdown to 35776
[13:51:12.319] [SEVERE ] updating countdown to 35765
[13:51:12.330] [SEVERE ] updating countdown to 35754
[13:51:12.340] [SEVERE ] updating countdown to 35744
[13:51:12.351] [SEVERE ] updating countdown to 35733
[13:51:12.362] [SEVERE ] updating countdown to 35722
[13:51:12.374] [SEVERE ] updating countdown to 35710
[13:51:12.384] [SEVERE ] updating countdown to 35700
[13:51:12.395] [SEVERE ] updating countdown to 35689
[13:51:12.406] [SEVERE ] updating countdown to 35678
[13:51:12.417] [SEVERE ] updating countdown to 35667
[13:51:12.428] [SEVERE ] updating countdown to 35656
[13:51:12.439] [SEVERE ] updating countdown to 35645
[13:51:12.450] [SEVERE ] updating countdown to 35634
[13:51:12.461] [SEVERE ] updating countdown to 35623
[13:51:12.472] [SEVERE ] updating countdown to 35612
[13:51:12.483] [SEVERE ] updating countdown to 35601
[13:51:12.494] [SEVERE ] updating countdown to 35590
[13:51:12.505] [SEVERE ] updating countdown to 35579
[13:51:12.517] [SEVERE ] updating countdown to 35567
[13:51:12.528] [SEVERE ] updating countdown to 35556
[13:51:12.539] [SEVERE ] updating countdown to 35545
[13:51:12.550] [SEVERE ] updating countdown to 35534
[13:51:12.562] [SEVERE ] updating countdown to 35522
[13:51:12.573] [SEVERE ] updating countdown to 35511
[13:51:12.584] [SEVERE ] updating countdown to 35500
[13:51:12.596] [SEVERE ] updating countdown to 35488
[13:51:12.608] [SEVERE ] updating countdown to 35476
[13:51:12.618] [SEVERE ] updating countdown to 35466
[13:51:12.629] [SEVERE ] updating countdown to 35455
[13:51:12.640] [SEVERE ] updating countdown to 35444
[13:51:12.652] [SEVERE ] updating countdown to 35432
[13:51:12.663] [SEVERE ] updating countdown to 35421
[13:51:12.674] [SEVERE ] updating countdown to 35410
[13:51:12.684] [SEVERE ] updating countdown to 35400
[13:51:12.695] [SEVERE ] updating countdown to 35389
[13:51:12.706] [SEVERE ] updating countdown to 35378
[13:51:12.718] [SEVERE ] updating countdown to 35366
[13:51:12.728] [SEVERE ] updating countdown to 35356
[13:51:12.739] [SEVERE ] updating countdown to 35345
[13:51:12.751] [SEVERE ] updating countdown to 35333
[13:51:12.762] [SEVERE ] updating countdown to 35322
[13:51:12.773] [SEVERE ] updating countdown to 35311
[13:51:12.784] [SEVERE ] updating countdown to 35300
[13:51:12.796] [SEVERE ] updating countdown to 35288
[13:51:12.807] [SEVERE ] updating countdown to 35277
[13:51:12.817] [SEVERE ] updating countdown to 35267
[13:51:12.828] [SEVERE ] updating countdown to 35256
[13:51:12.840] [SEVERE ] updating countdown to 35244
[13:51:12.852] [SEVERE ] updating countdown to 35232
[13:51:12.863] [SEVERE ] updating countdown to 35221
[13:51:12.875] [SEVERE ] updating countdown to 35210
[13:51:12.888] [SEVERE ] updating countdown to 35196
[13:51:12.899] [SEVERE ] updating countdown to 35185
[13:51:12.910] [SEVERE ] updating countdown to 35174
[13:51:12.925] [SEVERE ] updating countdown to 35159
[13:51:12.937] [SEVERE ] updating countdown to 35147
[13:51:12.948] [SEVERE ] updating countdown to 35136
[13:51:12.959] [SEVERE ] updating countdown to 35125
[13:51:12.971] [SEVERE ] updating countdown to 35113
[13:51:12.982] [SEVERE ] updating countdown to 35102
[13:51:12.993] [SEVERE ] updating countdown to 35091
[13:51:13.004] [SEVERE ] updating countdown to 35080
[13:51:13.016] [SEVERE ] updating countdown to 35068
[13:51:13.027] [SEVERE ] updating countdown to 35057
[13:51:13.038] [SEVERE ] updating countdown to 35046
[13:51:13.048] [SEVERE ] updating countdown to 35036
[13:51:13.059] [SEVERE ] updating countdown to 35025
[13:51:13.069] [SEVERE ] updating countdown to 35015
[13:51:13.080] [SEVERE ] updating countdown to 35004
[13:51:13.091] [SEVERE ] updating countdown to 34993
[13:51:13.102] [SEVERE ] updating countdown to 34982
[13:51:13.113] [SEVERE ] updating countdown to 34971
[13:51:13.124] [SEVERE ] updating countdown to 34960
[13:51:13.135] [SEVERE ] updating countdown to 34949
[13:51:13.146] [SEVERE ] updating countdown to 34938
[13:51:13.157] [SEVERE ] updating countdown to 34927
[13:51:13.168] [SEVERE ] updating countdown to 34916
[13:51:13.179] [SEVERE ] updating countdown to 34905
[13:51:13.190] [SEVERE ] updating countdown to 34894
[13:51:13.202] [SEVERE ] updating countdown to 34882
[13:51:13.213] [SEVERE ] updating countdown to 34871
[13:51:13.223] [SEVERE ] updating countdown to 34861
[13:51:13.234] [SEVERE ] updating countdown to 34850
[13:51:13.245] [SEVERE ] updating countdown to 34839
[13:51:13.257] [SEVERE ] updating countdown to 34827
[13:51:13.268] [SEVERE ] updating countdown to 34816
[13:51:13.280] [SEVERE ] updating countdown to 34804
[13:51:13.292] [SEVERE ] updating countdown to 34792
[13:51:13.304] [SEVERE ] updating countdown to 34780
[13:51:13.316] [SEVERE ] updating countdown to 34768
[13:51:13.326] [SEVERE ] updating countdown to 34758
[13:51:13.337] [SEVERE ] updating countdown to 34747
[13:51:13.348] [SEVERE ] updating countdown to 34736
[13:51:13.359] [SEVERE ] updating countdown to 34725
[13:51:13.370] [SEVERE ] updating countdown to 34714
[13:51:13.381] [SEVERE ] updating countdown to 34703
[13:51:13.392] [SEVERE ] updating countdown to 34692
[13:51:13.403] [SEVERE ] updating countdown to 34681
[13:51:13.414] [SEVERE ] updating countdown to 34670
[13:51:13.424] [SEVERE ] updating countdown to 34660
[13:51:13.436] [SEVERE ] updating countdown to 34648
[13:51:13.447] [SEVERE ] updating countdown to 34637
[13:51:13.459] [SEVERE ] updating countdown to 34625
[13:51:13.470] [SEVERE ] updating countdown to 34614
[13:51:13.481] [SEVERE ] updating countdown to 34603
[13:51:13.493] [SEVERE ] updating countdown to 34591
[13:51:13.504] [SEVERE ] updating countdown to 34580
[13:51:13.515] [SEVERE ] updating countdown to 34569
[13:51:13.527] [SEVERE ] updating countdown to 34557
[13:51:13.538] [SEVERE ] updating countdown to 34546
[13:51:13.550] [SEVERE ] updating countdown to 34534
[13:51:13.561] [SEVERE ] updating countdown to 34523
[13:51:13.573] [SEVERE ] updating countdown to 34511
[13:51:13.584] [SEVERE ] updating countdown to 34500
[13:51:13.594] [SEVERE ] updating countdown to 34490
[13:51:13.605] [SEVERE ] updating countdown to 34479
[13:51:13.615] [SEVERE ] updating countdown to 34469
[13:51:13.627] [SEVERE ] updating countdown to 34457
[13:51:13.637] [SEVERE ] updating countdown to 34447
[13:51:13.648] [SEVERE ] updating countdown to 34436
[13:51:13.659] [SEVERE ] updating countdown to 34425
[13:51:13.670] [SEVERE ] updating countdown to 34414
[13:51:13.680] [SEVERE ] updating countdown to 34404
[13:51:13.691] [SEVERE ] updating countdown to 34393
[13:51:13.702] [SEVERE ] updating countdown to 34382
[13:51:13.713] [SEVERE ] updating countdown to 34371
[13:51:13.724] [SEVERE ] updating countdown to 34360
[13:51:13.735] [SEVERE ] updating countdown to 34349
[13:51:13.747] [SEVERE ] updating countdown to 34337
[13:51:13.759] [SEVERE ] updating countdown to 34325
[13:51:13.770] [SEVERE ] updating countdown to 34314
[13:51:13.782] [SEVERE ] updating countdown to 34302
[13:51:13.794] [SEVERE ] updating countdown to 34290
[13:51:13.805] [SEVERE ] updating countdown to 34279
[13:51:13.817] [SEVERE ] updating countdown to 34267
[13:51:13.829] [SEVERE ] updating countdown to 34255
[13:51:13.841] [SEVERE ] updating countdown to 34243
[13:51:13.852] [SEVERE ] updating countdown to 34232
[13:51:13.864] [SEVERE ] updating countdown to 34220
[13:51:13.875] [SEVERE ] updating countdown to 34209
[13:51:13.886] [SEVERE ] updating countdown to 34198
[13:51:13.898] [SEVERE ] updating countdown to 34186
[13:51:13.909] [SEVERE ] updating countdown to 34175
[13:51:13.920] [SEVERE ] updating countdown to 34164
[13:51:13.930] [SEVERE ] updating countdown to 34154
[13:51:13.941] [SEVERE ] updating countdown to 34143
[13:51:13.953] [SEVERE ] updating countdown to 34131
[13:51:13.964] [SEVERE ] updating countdown to 34120
[13:51:13.975] [SEVERE ] updating countdown to 34109
[13:51:13.986] [SEVERE ] updating countdown to 34098
[13:51:13.998] [SEVERE ] updating countdown to 34086
[13:51:14.009] [SEVERE ] updating countdown to 34075
[13:51:14.021] [SEVERE ] updating countdown to 34063
[13:51:14.033] [SEVERE ] updating countdown to 34051
[13:51:14.044] [SEVERE ] updating countdown to 34040
[13:51:14.055] [SEVERE ] updating countdown to 34029
[13:51:14.067] [SEVERE ] updating countdown to 34017
[13:51:14.078] [SEVERE ] updating countdown to 34006
[13:51:14.089] [SEVERE ] updating countdown to 33995
[13:51:14.100] [SEVERE ] updating countdown to 33984
[13:51:14.112] [SEVERE ] updating countdown to 33972
[13:51:14.123] [SEVERE ] updating countdown to 33961
[13:51:14.133] [SEVERE ] updating countdown to 33951
[13:51:14.144] [SEVERE ] updating countdown to 33940
[13:51:14.156] [SEVERE ] updating countdown to 33928
[13:51:14.166] [SEVERE ] updating countdown to 33918
[13:51:14.177] [SEVERE ] updating countdown to 33907
[13:51:14.189] [SEVERE ] updating countdown to 33895
[13:51:14.200] [SEVERE ] updating countdown to 33884
[13:51:14.212] [SEVERE ] updating countdown to 33872
[13:51:14.224] [SEVERE ] updating countdown to 33860
[13:51:14.236] [SEVERE ] updating countdown to 33848
[13:51:14.248] [SEVERE ] updating countdown to 33836
[13:51:14.259] [SEVERE ] updating countdown to 33825
[13:51:14.270] [SEVERE ] updating countdown to 33814
[13:51:14.281] [SEVERE ] updating countdown to 33803
[13:51:14.292] [SEVERE ] updating countdown to 33792
[13:51:14.304] [SEVERE ] updating countdown to 33780
[13:51:14.315] [SEVERE ] updating countdown to 33769
[13:51:14.326] [SEVERE ] updating countdown to 33758
[13:51:14.338] [SEVERE ] updating countdown to 33746
[13:51:14.349] [SEVERE ] updating countdown to 33735
[13:51:14.360] [SEVERE ] updating countdown to 33724
[13:51:14.371] [SEVERE ] updating countdown to 33713
[13:51:14.382] [SEVERE ] updating countdown to 33702
[13:51:14.393] [SEVERE ] updating countdown to 33691
[13:51:14.395] [SEVERE ] key 68 was pressed by player 1
[13:51:14.396] [SEVERE ] player 1 placing token on slot 6
[13:51:14.398] [SEVERE ] updating countdown to 33686
[13:51:18.313] [SEVERE ] key 83 was pressed by player 1
[13:51:18.313] [SEVERE ] player 1 placing token on slot 5
[13:51:19.968] [SEVERE ] key 65 was pressed by player 1
[13:51:19.968] [SEVERE ] player 1 placing token on slot 4
[13:51:23.400] [SEVERE ] setting player 1 freeze to 3000
[13:51:23.403] [SEVERE ] removing player 1 token from slot 0
[13:51:23.403] [SEVERE ] removing player 1 token from slot 1
[13:51:23.404] [SEVERE ] removing player 1 token from slot 6
[13:51:23.415] [SEVERE ] updating countdown to 24669
[13:51:23.426] [SEVERE ] updating countdown to 24658
[13:51:23.437] [SEVERE ] updating countdown to 24647
[13:51:23.448] [SEVERE ] updating countdown to 24636
[13:51:23.459] [SEVERE ] updating countdown to 24625
[13:51:23.471] [SEVERE ] updating countdown to 24613
[13:51:23.482] [SEVERE ] updating countdown to 24602
[13:51:23.494] [SEVERE ] updating countdown to 24590
[13:51:23.506] [SEVERE ] updating countdown to 24578
[13:51:23.517] [SEVERE ] updating countdown to 24567
[13:51:23.529] [SEVERE ] updating countdown to 24555
[13:51:23.540] [SEVERE ] updating countdown to 24544
[13:51:23.551] [SEVERE ] updating countdown to 24533
[13:51:23.563] [SEVERE ] updating countdown to 24521
[13:51:23.574] [SEVERE ] updating countdown to 24510
[13:51:23.585] [SEVERE ] updating countdown to 24499
[13:51:23.597] [SEVERE ] updating countdown to 24487
[13:51:23.608] [SEVERE ] updating countdown to 24476
[13:51:23.619] [SEVERE ] updating countdown to 24465
[13:51:23.630] [SEVERE ] updating countdown to 24454
[13:51:23.642] [SEVERE ] updating countdown to 24442
[13:51:23.653] [SEVERE ] updating countdown to 24431
[13:51:23.664] [SEVERE ] updating countdown to 24420
[13:51:23.675] [SEVERE ] updating countdown to 24409
[13:51:23.686] [SEVERE ] updating countdown to 24398
[13:51:23.697] [SEVERE ] updating countdown to 24387
[13:51:23.709] [SEVERE ] updating countdown to 24375
[13:51:23.720] [SEVERE ] updating countdown to 24364
[13:51:23.731] [SEVERE ] updating countdown to 24353
[13:51:23.742] [SEVERE ] updating countdown to 24342
[13:51:23.753] [SEVERE ] updating countdown to 24331
[13:51:23.764] [SEVERE ] updating countdown to 24320
[13:51:23.775] [SEVERE ] updating countdown to 24309
[13:51:23.786] [SEVERE ] updating countdown to 24298
[13:51:23.797] [SEVERE ] updating countdown to 24287
[13:51:23.808] [SEVERE ] updating countdown to 24276
[13:51:23.819] [SEVERE ] updating countdown to 24265
[13:51:23.831] [SEVERE ] updating countdown to 24253
[13:51:23.842] [SEVERE ] updating countdown to 24242
[13:51:23.854] [SEVERE ] updating countdown to 24230
[13:51:23.865] [SEVERE ] updating countdown to 24219
[13:51:23.877] [SEVERE ] updating countdown to 24207
[13:51:23.888] [SEVERE ] updating countdown to 24196
[13:51:23.899] [SEVERE ] updating countdown to 24185
[13:51:23.911] [SEVERE ] updating countdown to 24173
[13:51:23.922] [SEVERE ] updating countdown to 24162
[13:51:23.933] [SEVERE ] updating countdown to 24151
[13:51:23.944] [SEVERE ] updating countdown to 24140
[13:51:23.955] [SEVERE ] updating countdown to 24129
[13:51:23.965] [SEVERE ] updating countdown to 24119
[13:51:23.976] [SEVERE ] updating countdown to 24108
[13:51:23.986] [SEVERE ] updating countdown to 24098
[13:51:23.997] [SEVERE ] updating countdown to 24087
[13:51:24.008] [SEVERE ] updating countdown to 24076
[13:51:24.019] [SEVERE ] updating countdown to 24065
[13:51:24.031] [SEVERE ] updating countdown to 24053
[13:51:24.042] [SEVERE ] updating countdown to 24042
[13:51:24.054] [SEVERE ] updating countdown to 24030
[13:51:24.065] [SEVERE ] updating countdown to 24019
[13:51:24.076] [SEVERE ] updating countdown to 24008
[13:51:24.087] [SEVERE ] updating countdown to 23997
[13:51:24.098] [SEVERE ] updating countdown to 23986
[13:51:24.109] [SEVERE ] updating countdown to 23975
[13:51:24.120] [SEVERE ] updating countdown to 23964
[13:51:24.131] [SEVERE ] updating countdown to 23953
[13:51:24.143] [SEVERE ] updating countdown to 23942
[13:51:24.153] [SEVERE ] updating countdown to 23931
[13:51:24.164] [SEVERE ] updating countdown to 23920
[13:51:24.174] [SEVERE ] updating countdown to 23910
[13:51:24.185] [SEVERE ] updating countdown to 23899
[13:51:24.195] [SEVERE ] updating countdown to 23889
[13:51:24.206] [SEVERE ] updating countdown to 23878
[13:51:24.217] [SEVERE ] updating countdown to 23867
[13:51:24.228] [SEVERE ] updating countdown to 23856
[13:51:24.240] [SEVERE ] updating countdown to 23844
[13:51:24.251] [SEVERE ] updating countdown to 23833
[13:51:24.263] [SEVERE ] updating countdown to 23821
[13:51:24.274] [SEVERE ] updating countdown to 23810
[13:51:24.285] [SEVERE ] updating countdown to 23799
[13:51:24.296] [SEVERE ] updating countdown to 23788
[13:51:24.306] [SEVERE ] updating countdown to 23778
[13:51:24.317] [SEVERE ] updating countdown to 23767
[13:51:24.327] [SEVERE ] updating countdown to 23757
[13:51:24.338] [SEVERE ] updating countdown to 23746
[13:51:24.349] [SEVERE ] updating countdown to 23735
[13:51:24.360] [SEVERE ] updating countdown to 23724
[13:51:24.370] [SEVERE ] updating countdown to 23714
[13:51:24.381] [SEVERE ] updating countdown to 23703
[13:51:24.392] [SEVERE ] updating countdown to 23692
[13:51:24.403] [SEVERE ] updating countdown to 23681
[13:51:24.415] [SEVERE ] updating countdown to 23669
[13:51:24.426] [SEVERE ] updating countdown to 23658
[13:51:24.437] [SEVERE ] updating countdown to 23647
[13:51:24.448] [SEVERE ] updating countdown to 23636
[13:51:24.460] [SEVERE ] updating countdown to 23624
[13:51:24.471] [SEVERE ] updating countdown to 23613
[13:51:24.483] [SEVERE ] updating countdown to 23601
[13:51:24.494] [SEVERE ] updating countdown to 23590
[13:51:24.506] [SEVERE ] updating countdown to 23578
[13:51:24.517] [SEVERE ] updating countdown to 23567
[13:51:24.529] [SEVERE ] updating countdown to 23555
[13:51:24.541] [SEVERE ] updating countdown to 23543
[13:51:24.552] [SEVERE ] updating countdown to 23532
[13:51:24.563] [SEVERE ] updating countdown to 23521
[13:51:24.575] [SEVERE ] updating countdown to 23509
[13:51:24.586] [SEVERE ] updating countdown to 23498
[13:51:24.598] [SEVERE ] updating countdown to 23486
[13:51:24.610] [SEVERE ] updating countdown to 23475
[13:51:24.621] [SEVERE ] updating countdown to 23463
[13:51:24.632] [SEVERE ] updating countdown to 23452
[13:51:24.643] [SEVERE ] updating countdown to 23441
[13:51:24.654] [SEVERE ] updating countdown to 23430
[13:51:24.665] [SEVERE ] updating countdown to 23419
[13:51:24.675] [SEVERE ] updating countdown to 23409
[13:51:24.686] [SEVERE ] updating countdown to 23398
[13:51:24.697] [SEVERE ] updating countdown to 23387
[13:51:24.708] [SEVERE ] updating countdown to 23376
[13:51:24.718] [SEVERE ] updating countdown to 23366
[13:51:24.729] [SEVERE ] updating countdown to 23355
[13:51:24.740] [SEVERE ] updating countdown to 23344
[13:51:24.751] [SEVERE ] updating countdown to 23333
[13:51:24.761] [SEVERE ] updating countdown to 23323
[13:51:24.772] [SEVERE ] updating countdown to 23312
[13:51:24.783] [SEVERE ] updating countdown to 23301
[13:51:24.794] [SEVERE ] updating countdown to 23290
[13:51:24.804] [SEVERE ] updating countdown to 23280
[13:51:24.815] [SEVERE ] updating countdown to 23269
[13:51:24.825] [SEVERE ] updating countdown to 23259
[13:51:24.836] [SEVERE ] updating countdown to 23248
[13:51:24.846] [SEVERE ] updating countdown to 23238
[13:51:24.857] [SEVERE ] updating countdown to 23227
[13:51:24.868] [SEVERE ] updating countdown to 23216
[13:51:24.878] [SEVERE ] updating countdown to 23206
[13:51:24.888] [SEVERE ] updating countdown to 23196
[13:51:24.899] [SEVERE ] updating countdown to 23185
[13:51:24.909] [SEVERE ] updating countdown to 23175
[13:51:24.920] [SEVERE ] updating countdown to 23164
[13:51:24.930] [SEVERE ] updating countdown to 23154
[13:51:24.941] [SEVERE ] updating countdown to 23143
[13:51:24.951] [SEVERE ] updating countdown to 23133
[13:51:24.962] [SEVERE ] updating countdown to 23122
[13:51:24.973] [SEVERE ] updating countdown to 23111
[13:51:24.983] [SEVERE ] updating countdown to 23101
[13:51:24.994] [SEVERE ] updating countdown to 23090
[13:51:25.005] [SEVERE ] updating countdown to 23079
[13:51:25.016] [SEVERE ] updating countdown to 23068
[13:51:25.027] [SEVERE ] updating countdown to 23057
[13:51:25.037] [SEVERE ] updating countdown to 23047
[13:51:25.049] [SEVERE ] updating countdown to 23035
[13:51:25.060] [SEVERE ] updating countdown to 23024
[13:51:25.072] [SEVERE ] updating countdown to 23012
[13:51:25.083] [SEVERE ] updating countdown to 23001
[13:51:25.093] [SEVERE ] updating countdown to 22991
[13:51:25.104] [SEVERE ] updating countdown to 22980
[13:51:25.115] [SEVERE ] updating countdown to 22969
[13:51:25.125] [SEVERE ] updating countdown to 22959
[13:51:25.136] [SEVERE ] updating countdown to 22948
[13:51:25.147] [SEVERE ] updating countdown to 22937
[13:51:25.158] [SEVERE ] updating countdown to 22926
[13:51:25.169] [SEVERE ] updating countdown to 22915
[13:51:25.180] [SEVERE ] updating countdown to 22904
[13:51:25.191] [SEVERE ] updating countdown to 22893
[13:51:25.203] [SEVERE ] updating countdown to 22881
[13:51:25.214] [SEVERE ] updating countdown to 22870
[13:51:25.224] [SEVERE ] updating countdown to 22860
[13:51:25.235] [SEVERE ] updating countdown to 22849
[13:51:25.245] [SEVERE ] updating countdown to 22839
[13:51:25.257] [SEVERE ] updating countdown to 22827
[13:51:25.268] [SEVERE ] updating countdown to 22816
[13:51:25.279] [SEVERE ] updating countdown to 22805
[13:51:25.290] [SEVERE ] updating countdown to 22794
[13:51:25.301] [SEVERE ] updating countdown to 22783
[13:51:25.312] [SEVERE ] updating countdown to 22772
[13:51:25.323] [SEVERE ] updating countdown to 22761
[13:51:25.334] [SEVERE ] updating countdown to 22750
[13:51:25.345] [SEVERE ] updating countdown to 22739
[13:51:25.355] [SEVERE ] updating countdown to 22729
[13:51:25.366] [SEVERE ] updating countdown to 22718
[13:51:25.376] [SEVERE ] updating countdown to 22708
[13:51:25.387] [SEVERE ] updating countdown to 22697
[13:51:25.399] [SEVERE ] updating countdown to 22685
[13:51:25.410] [SEVERE ] updating countdown to 22674
[13:51:25.421] [SEVERE ] updating countdown to 22663
[13:51:25.431] [SEVERE ] updating countdown to 22653
[13:51:25.443] [SEVERE ] updating countdown to 22641
[13:51:25.453] [SEVERE ] updating countdown to 22631
[13:51:25.464] [SEVERE ] updating countdown to 22620
[13:51:25.476] [SEVERE ] updating countdown to 22608
[13:51:25.486] [SEVERE ] updating countdown to 22598
[13:51:25.497] [SEVERE ] updating countdown to 22587
[13:51:25.508] [SEVERE ] updating countdown to 22576
[13:51:25.519] [SEVERE ] updating countdown to 22565
[13:51:25.530] [SEVERE ] updating countdown to 22554
[13:51:25.540] [SEVERE ] updating countdown to 22544
[13:51:25.551] [SEVERE ] updating countdown to 22533
[13:51:25.562] [SEVERE ] updating countdown to 22522
[13:51:25.573] [SEVERE ] updating countdown to 22511
[13:51:25.584] [SEVERE ] updating countdown to 22500
[13:51:25.596] [SEVERE ] updating countdown to 22488
[13:51:25.607] [SEVERE ] updating countdown to 22477
[13:51:25.618] [SEVERE ] updating countdown to 22466
[13:51:25.630] [SEVERE ] updating countdown to 22454
[13:51:25.641] [SEVERE ] updating countdown to 22443
[13:51:25.651] [SEVERE ] updating countdown to 22433
[13:51:25.662] [SEVERE ] updating countdown to 22422
[13:51:25.673] [SEVERE ] updating countdown to 22411
[13:51:25.684] [SEVERE ] updating countdown to 22400
[13:51:25.695] [SEVERE ] updating countdown to 22389
[13:51:25.706] [SEVERE ] updating countdown to 22378
[13:51:25.717] [SEVERE ] updating countdown to 22367
[13:51:25.728] [SEVERE ] updating countdown to 22356
[13:51:25.740] [SEVERE ] updating countdown to 22344
[13:51:25.751] [SEVERE ] updating countdown to 22333
[13:51:25.762] [SEVERE ] updating countdown to 22322
[13:51:25.774] [SEVERE ] updating countdown to 22310
[13:51:25.784] [SEVERE ] updating countdown to 22300
[13:51:25.795] [SEVERE ] updating countdown to 22289
[13:51:25.806] [SEVERE ] updating countdown to 22278
[13:51:25.817] [SEVERE ] updating countdown to 22267
[13:51:25.828] [SEVERE ] updating countdown to 22256
[13:51:25.839] [SEVERE ] updating countdown to 22245
[13:51:25.850] [SEVERE ] updating countdown to 22234
[13:51:25.861] [SEVERE ] updating countdown to 22223
[13:51:25.873] [SEVERE ] updating countdown to 22211
[13:51:25.884] [SEVERE ] updating countdown to 22200
[13:51:25.896] [SEVERE ] updating countdown to 22188
[13:51:25.907] [SEVERE ] updating countdown to 22177
[13:51:25.918] [SEVERE ] updating countdown to 22166
[13:51:25.930] [SEVERE ] updating countdown to 22154
[13:51:25.941] [SEVERE ] updating countdown to 22143
[13:51:25.954] [SEVERE ] updating countdown to 22130
[13:51:25.966] [SEVERE ] updating countdown to 22118
[13:51:25.977] [SEVERE ] updating countdown to 22107
[13:51:25.988] [SEVERE ] updating countdown to 22096
[13:51:25.998] [SEVERE ] updating countdown to 22086
[13:51:26.009] [SEVERE ] updating countdown to 22075
[13:51:26.021] [SEVERE ] updating countdown to 22063
[13:51:26.031] [SEVERE ] updating countdown to 22053
[13:51:26.042] [SEVERE ] updating countdown to 22042
[13:51:26.053] [SEVERE ] updating countdown to 22031
[13:51:26.065] [SEVERE ] updating countdown to 22019
[13:51:26.076] [SEVERE ] updating countdown to 22008
[13:51:26.086] [SEVERE ] updating countdown to 21998
[13:51:26.097] [SEVERE ] updating countdown to 21987
[13:51:26.108] [SEVERE ] updating countdown to 21976
[13:51:26.119] [SEVERE ] updating countdown to 21965
[13:51:26.130] [SEVERE ] updating countdown to 21954
[13:51:26.141] [SEVERE ] updating countdown to 21943
